shop_name,goods_name,loc,prices,sum_body
桃之夭夭旗舰店,桃之夭夭口红雨衣不沾杯定妆神器防不掉色旗舰店持久正品防水神器,上海,68.0,1568.0
dior迪奥官方旗舰店,【官方正品】全新Dior迪奥烈艳蓝金唇膏口红 新色丝绒999720,上海,350.0,35000.0
perfectdiary旗舰店,完美日记小细跟口红礼盒3支装周迅同款哑光丝绒唇膏显白唇釉,广东 ,249.9,25000.0
佰鲜集旗舰店,变色口红女保湿滋润唇膏补水不掉色不沾杯不脱色防水胡萝卜素樱桃,广东 ,29.9,15000.0
汇缘坊,卡姿兰雾吻口红大牌正品小众品牌奶油胡萝卜m05唇釉不掉色不沾杯,北京,99.0,1199.0
幸福之yin,正品阿玛尼405唇釉红管400礼盒装套装415大牌口红206礼物送女友,广东 ,328.0,193.0
_wwj1125,Dior迪奥999 840 720丝绒口红星光668 626大牌正品新烈焰蓝金唇膏,湖南 ,238.0,245.0
蔚蓝左岸,lancome兰蔻菁纯口红196/134 粉金管888 155 169 274 525 唇釉,广东 ,99.0,413.0
janjiang0323,YSL圣罗兰小金条唇膏口红21 26 27 28 30 110 120 1966 32 33 416,广东 ,99.0,476.0
nancy1314521,chanel/香奈儿口红丝绒炫亮唇膏57 43 58 99 152 184 136正品礼盒,浙江 ,228.0,289.0
蜜雪儿睡衣,小众品牌MAC CLRED口红不掉色子弹头小辣椒学生款哑光平价不沾杯,上海,39.0,1667.0
润百颜旗舰店,润百颜水光丰盈润保湿唇膏滋润防干裂唇部底妆打底女华熙生物,北京,99.0,451.0
萌大哒哒哒,兰蔻口红 菁纯光采唇膏01玛瑙宝石红 02鸽血红宝石 03兰蔻196 155,广东 ,228.0,17.0
gogotales旗舰店,gogotales戈戈舞小黄罐装唇泥唇釉慕斯雾面哑光平价学生唇霜,河北 ,29.0,8500.0
补补炳炳,colorkey珂拉琪空气唇釉丝绒哑光小黑镜面光橘唇蜜唇彩泥持久,广东 ,59.0,39.0
uhue旗舰店,Uhue绵云柔雾唇釉奶霜丝绒雾面哑光女持久不掉色不沾杯显白,浙江 ,59.0,4152.0
天猫超市,包邮芭贝拉唇泥丝绒雾面哑光不沾杯不掉色唇釉口红巴贝拉正品2g,上海,129.0,857.0
卡姿兰官方旗舰店,卡姿兰口红挚绒唇膏丝绒哑光持久上色升级小黑管大牌官方旗舰正品,广东 ,199.0,135.0
渝信通讯,Armani阿玛尼唇釉小样专柜正品大牌口红试用装405/400/200/402/10,广东 ,15.9,10000.0
发条蕉,满2减5 into you唇泥唇釉空气感唇泥薄泥马利联名新品intoyou,江苏 ,39.0,3994.0
兰芝官方旗舰店,兰芝琉璃晶彩唇膏笔持久保湿滋润润唇口红,浙江 ,185.0,132.0
年华似水198901,TOMFORD汤姆福特TF哑光16黑管1X细管27 24口红100白管02 04唇釉03,湖北 ,146.0,391.0
梦幻花8456,chanel香奈儿口红丝绒炫亮魅力唇膏57 58 64 99 136 限量版礼盒装,河南 ,268.0,265.0
so-cool,阿玛尼口红405唇釉206红管415正品400礼盒205大牌102 402 208 201,香港 ,159.0,264.0
卡姿兰官方旗舰店,卡姿兰轻雾感口红持久保湿不易脱色防水不沾杯豆沙色哑光,广东 ,99.0,338.0
girlcult旗舰店,Girlcult樱桃小丸子联名镜面唇釉野口樱花唇蜜玻璃唇水光保湿,上海,99.0,2418.0
方管旗舰店,618礼物迪奥曼尼大牌正品口红唇膏999香水礼盒套装唇彩唇釉联名款,广东 ,520.0,95.0
菲丽菲拉旗舰店,peripera菲丽菲拉空气唇釉丝绒雾面哑光口红染唇液花瓣色奶瓶,上海,78.0,3283.0
毛戈平官方旗舰店,毛戈平故宫IP跃龙点韵丰润唇膏#666口红#662滋润秋冬保湿官方正品,浙江 ,290.0,106.0
tb3436722292,Dior迪奥999口红滋润080哑光888专柜大牌840丝绒520礼盒装正品772,广东 ,220.0,239.0
黛珂官方旗舰店,【会员节】黛珂原色流光唇膏口红豆沙色姨妈色柔滑滋润显色,浙江 ,260.0,71.0
品质专注为你,纪梵希小羊皮口红333/307/306/37/888送专柜礼盒情人 生日礼物,浙江 ,195.5,305.0
天猫超市,colorkey珂拉琪Hello Kitty空气唇釉丝绒哑光镜面口红唇彩平价女,上海,150.0,300.0
世韩国际,酵色joocyee琥珀唇釉贝壳镜面水光jc口红02旗舰店小众品牌学生款,上海,64.0,1741.0
唐大人街,MAC口红魅可新色316小辣椒chili/dare you/lady bug 923渐变423,上海,128.0,539.0
霹雳小文哥,圣罗兰口红80番茄色杨树林圆管口红大牌正品套装女ysl小金条21/12,山东 ,125.0,482.0
perfectdiary旗舰店,【百亿补贴】完美日记持久保湿口红唇膏小黑钻三支装朱正廷同款,广东 ,109.9,329.0
毛戈平官方旗舰店,毛戈平丝柔雅致唇膏mini迷你套组限定故宫口红套装礼盒毛戈平608,浙江 ,380.0,46.0
天猫超市,colorkey珂拉琪烙印系列空气唇釉哑光口红唇彩唇蜜持久显白女学生,上海,69.0,1644.0
加心麻麻,香奈儿口红套装 限量版狮子58 257 圣诞黑金117 127礼盒大牌正品,浙江 ,538.0,94.0
onefire万火旗舰店,口红女礼盒装套装大牌正品唇彩唇釉全套盒组合小众品牌化妆品礼物,广东 ,108.0,164.0
loveyanweidie,MAC魅可口红中小样迷你版1.8g chili小辣椒602正品专柜大牌试用装,上海,18.8,8500.0
霹雳小文哥,纪梵希口红306小羊皮口红大牌正品新款哑光红丝绒n37 305 307号色,山东 ,172.0,350.0
charlottetilbury海外旗舰,Charlottetilbury CT口红闪钻唇膏 PillowTalk枕边话珠光持久官方,上海,260.0,174.0
天猫国际妙颜社,【国内专柜】兰蔻菁纯柔雾哑光唇膏888小野莓雾面显色持久,浙江 ,269.0,63.0
dior迪奥官方旗舰店,【官方正品】全新Dior迪奥烈艳蓝金唇膏口红 新色丝绒999720,上海,350.0,35000.0
levercil旗舰店,吃土色口红唇釉哑光豆沙色欧美风肉奶茶色雾面素颜自然深裸色,广东 ,75.0,325.0
perfectdiary旗舰店,完美日记小细跟口红礼盒3支装周迅同款哑光丝绒唇膏显白唇釉,广东 ,249.9,25000.0
薏米代购,抄底！Tom Ford TF黑管口红细管唇膏1X Maurice#16#100#细管24#27,江西 ,128.0,344.0
天猫国际妙颜社,【国内现货】Nars/娜斯口红2021魔方唇膏940吉普赛上海快车正品,浙江 ,220.0,42.0
淘折8,纪梵希红丝绒秋冬哑光N37 N35小羊皮口红333 306 307正品大牌礼盒,广东 ,198.0,233.0
唐大人街,tom ford汤姆福特tf口红黑管69白银管24 27 05 07 08 15 09 16 80,上海,258.0,223.0
amortals尔木萄旗舰店,尔木萄水光唇釉夏天哑光玻璃唇彩女学生款小众口红旗舰店官方正品,广东 ,59.0,920.0
pinkbear旗舰店,PINKBEAR皮可熊柔滑奶霜哑光唇泥小奶棒唇彩口红滋润女学生官方,广东 ,59.0,8500.0
韩熙贞网鸿专卖店,韩熙贞唇釉夏天女毒液口红小众品牌哑光平价学生款官方旗舰店正品,上海,59.0,2107.0
世韩国际,into you唇泥空气春泥intoyou水雾烟雾唇釉口红小众品牌学生平价,上海,39.0,2748.0
tb1584579098,YSL圣罗兰小金条口红持久不掉色唇膏21/01/23/2830大牌正品送礼盒,广东 ,169.0,326.0
liufenglong0707,纪梵希N37口红小羊皮333丝绒唇膏大牌正品307女306 N35 N27号色,辽宁 ,145.0,346.0
成收镛,现货 植村秀新品夏青木定治联名MBG954 163小红方AMBR784 963,天津,175.0,240.0
植木森,兰蔻丝绒274小样肉桂奶茶宝石口红中样196 505 481 小野梅888雾面,山东 ,49.9,1107.0
天猫超市,Mamonde/梦妆花心丝绒莹润唇膏口红唇釉显色保湿不易掉色2.5g/支,上海,89.0,413.0
sunflower516,王炸折扣 新品YSL圣罗兰小粉条口红202 203 207 213 214鳄鱼皮,广东 ,118.0,403.0
淘折8,阿玛尼唇釉红管405口红大牌专柜正品209烂番茄色402/415/206/205,广东 ,198.0,226.0
iam小点点,英国 Charlotte Tilbury matte CT哑光唇膏口红walk of shame wos,北京,22.0,732.0
仙女趣味777,大牌正品ΙYSL口红杨树林小金条21复古红自由之水女士香水礼盒装,福建 ,110.0,188.0
kevin850227,Chanel香奈儿口红正品山茶花627/357/617限量黑金唇膏807/837/827,上海,208.0,367.0
天猫国际妙颜社,Shu-uemura/植村秀口红163「小黑方」无色限柔雾唇膏哑光【直营】,浙江 ,199.0,61.0
天猫国际妙颜社,【国内专柜】Gucci/古驰倾色绒雾唇膏金管哑光口红25#500#509#505,浙江 ,329.0,74.0
bluedream1222,TF黑金细管26 28黑细管27shameless24 12 15 16 19 30 3180,浙江 ,369.0,163.0
宝岛归燕88,Mooneyes盐系镜面唇釉唇蜜口红成膜持久滋润网红玻璃唇学生平价,广东 ,42.0,3003.0
tb508525334,现货Chanel香奈儿银管炫光bloom110 112 116 120 134 114 118,北京,270.0,166.0
优姿美妆,novo唇泥罐装小众品牌哑光唇釉夏天女平价学生党口红官方旗舰店,浙江 ,12.3,9500.0
方管旗舰店,618礼物ΙYSL大牌正品口红唇膏1966小金条21香水礼盒套装联名款,广东 ,520.0,85.0
hipapa_kids,正品Chanel香奈儿口红58丝绒炫亮魅力唇膏山茶花627狮子头227 237,广东 ,208.0,446.0
天猫超市,unny club护唇油玻璃唇保湿补水滋润预防干裂男女口红打底1支5ml,上海,39.9,525.0
tb041599187,正品CL萝卜丁女王权杖口红黑管001M哑光滋润官方网旗舰情人节礼物,广东 ,348.0,165.0
彭昊轩2011,GUCCI古驰新品水润细管唇膏口红307/25/112/514/515/516/216现货,浙江 ,203.0,240.0
虎子泽泽,正品Dior/迪奥变色润唇膏小样粉漾魅惑口红女保湿滋润001004 1.5g,上海,26.8,5500.0
sunniesface旗舰店,suniesface口红裸色口红小众品牌口红学生平价正品哑光豆沙色唇膏,上海,85.0,1413.0
sisley希思黎官方旗舰店,sisley希思黎漾泽美唇彩斑马笔口红唇膏 哑光,浙江 ,360.0,52.0
恒爽旗舰店,【618限定款】大牌正品TF口红金银管16番茄红色滋润唇膏官方旗舰,福建 ,278.0,276.0
说好的幸福7399,完美日记小细跟口红礼盒爱心款情人节限量3支套盒哑光丝绒L04红棕,安徽 ,219.9,309.0
sexyyiyi,novo唇泥小众品牌口红素颜平价学生夏天雾面哑光唇釉女官方旗舰店,广东 ,12.3,6500.0
紫色烟花乐购,Dior迪奥999口红管唇膏哑光滋润080 740 888 520 720大牌正品礼盒,广东 ,108.0,796.0
amortals尔木萄旗舰店,尔木萄正红色平价学生女小细跟口红套装大牌正品官方网旗舰店,广东 ,49.0,727.0
redchamber旗舰店,RED CHAMBER RC多用膏修容眼影膏腮红持久保湿唇釉哑光雾面,浙江 ,109.0,840.0
天猫国际进口超市,【品牌自营】意大利进口KIKO小金管哑光口红豆沙色奶茶色小众,浙江 ,99.0,349.0
onefire万火旗舰店,口红女大牌正品一路鹿有你礼盒装套装全套盒小众品牌平价学生礼物,广东 ,268.0,50.0
清甜唯美,传奇今生红樱桃唇膏孕妇网红变色口红滋润美持久保湿健康旗舰正品,广东 ,60.0,196.0
dior迪奥官方旗舰店,【官方正品】全新Dior迪奥烈艳蓝金唇膏口红 新色丝绒999720,上海,350.0,35000.0
perfectdiary旗舰店,完美日记小细跟口红礼盒3支装周迅同款哑光丝绒唇膏显白唇釉,广东 ,249.9,25000.0
佰鲜集旗舰店,变色口红女保湿滋润唇膏补水不掉色不沾杯不脱色防水胡萝卜素樱桃,广东 ,29.9,15000.0
gooao,2支减5~ MAC/魅可唇膏口红小辣椒chili/314/316泫雅色923蜜桃乌龙,上海,85.0,812.0
咬人的香蕉,迪奥Dior烈焰蓝金Rouge口红唇膏金属哑光滋润999/080/772/520/888,上海,199.0,157.0
浪淘品,正品阿玛尼口红挚爱哑光唇膏红黑管405/406/402/400/201礼盒装,上海,138.0,447.0
jym82547972,现货国内专柜 包邮兰蔻小蛮腰哑光唇釉 菁纯柔雾染唇液 6ml,江苏 ,210.0,214.0
美康粉黛归真堂专卖店,美康粉黛唇釉女丝绒雾面哑光不掉色防水学生款口红李佳琪推荐平价,江苏 ,39.0,837.0
lizeping520256782156,完美日记名片唇釉小众品牌丝绒口红雾面哑光唇彩唇蜜持久显白学生,浙江 ,34.9,2046.0
天猫国际进口超市,【李佳琦推荐】romand/柔魅得丝绒雾面哑光唇釉口红不掉色5.5g/支,浙江 ,62.0,267.0
qaqv旗舰店,ΙYSL正品口红方管大牌滋润哑光持久烂番茄复古红小金条礼盒套装,广东 ,108.0,637.0
超人气电器,chanel/香奈儿口红58限量版152丝绒炫亮唇膏99 57山茶花627#112#,广东 ,205.0,314.0
mac魅可官方旗舰店,【官方正品】MAC/魅可夜樱限定系列口红大牌唇膏腮红眼线液笔,浙江 ,280.0,864.0
tingyuelanfeng,迪奥口红新版999丝绒正品Dior740枫叶红888礼盒限量红管哑光唇膏,广东 ,318.0,205.0
nars官方旗舰店,【正品】NARS敢耀唇膏 黑管口红奶茶色豆沙色Jane Mona,浙江 ,320.0,58.0
咪尼呐堡心,兰蔻196胡萝卜口红迷你小样哑光专柜正品888/505限量版试用装1.6g,广东 ,29.8,2436.0
天猫超市,caremille/珂曼变色唇膏口红女保湿滋润补水不易掉色润唇膏2gx1支,上海,79.0,488.0
糖糖商行,Armani阿玛尼唇釉红管口红丝绒哑光400 405 206 415番茄红正品女,江苏 ,159.99,1009.0
够实惠超市,colorkey珂拉琪Hello Kitty空气唇釉丝绒哑光镜面口红唇彩平价女,上海,69.0,815.0
chiyuheng1995314,现货Chanel香奈儿 2021夏季炫光唇膏coco口红164/166/162/158/192,浙江 ,335.0,163.0
泰国正品美妆代购,正品tf口红TOM FORD汤姆福特黑管80唇膏15哑光16黑管69/27礼盒装,香港 ,195.0,188.0
雪落凡尘甜甜,现货NARS魔方口红gipsy mona上海快车morocco唇釉slow ride vain,江苏 ,125.0,460.0
我的店铺7788,圣罗兰口红ysl小金条21/12/80/416圆管1966小银条107/202大牌正品,广东 ,168.0,374.0
perfectdiary旗舰店,【百亿补贴】完美日记小黑钻口红保湿滋润哑光唇膏,广东 ,59.9,776.0
onefire万火旗舰店,口红故宫风雕花唇釉套装礼盒装小众品牌平价学生礼物化妆品中国风,广东 ,89.0,202.0
卡姿兰官方旗舰店,意大利进口卡姿兰敦煌绒感慕斯张新成唇釉丝绒雾面哑光唇彩女,广东 ,119.0,178.0
qiqi1010888,正品阿玛尼口红挚爱哑光唇膏红黑管405 406 201 400 403 404 500,广东 ,229.0,72.0
cheerflor旗舰店,cheerflor游乐者/唇泥丝绒哑光雾面平价女学生款唇釉小众品牌,浙江 ,29.0,3731.0
天天特卖工厂店,ins口红不掉色不沾杯防水同款孕妇持久平价学生吃土色不脱色哑光,浙江 ,3.5,1821.0
够实惠超市,colorkey珂拉琪空气唇釉丝绒迷你唇釉雾面口红唇彩情人节礼物礼盒,上海,129.0,101.0
天猫国际进口超市国内现货,【国内专柜】Lancome/兰蔻菁纯柔雾哑光唇膏口红金管196胡萝卜,上海,284.0,39.0
tb1796101_2011,Jennie同款HERA赫妍赫拉唇釉口红462蜜桃肉桂裸奶茶色499唇蜜422,安徽 ,75.0,737.0
天猫国际妙颜社,【直营】美国NARS/娜斯哑光唇彩液持久雾面唇釉持久保湿唇蜜,浙江 ,199.0,53.0
礼屋a,香奈儿口红限量58 277 112 627 66 99 132号狮子山茶花礼盒装大牌,天津,288.0,175.0
天猫国际妙颜社,【国内专柜】Gucci/古驰倾色华缎唇膏金管缎光口红503#505#500#25,浙江 ,329.0,33.0
eich旗舰店,红樱桃唇膏官方旗舰官网专柜正品传奇健康变色口红今生保湿滋润女,浙江 ,188.0,238.0
阿仙奴化妆品旗舰店,阿仙奴丝绒雾面唇釉哑光不易掉色不易沾杯保湿女小众平价学生,广东 ,69.0,31.0
摇滚动物园旗舰店,摇滚动物园唇乳口红打底润唇膏淡化唇纹唇部精华保湿滋润补水女,浙江 ,128.0,2195.0
京东步行街2013,Dior迪奥口红女大牌正品999 740 720礼盒套装520生日礼物送女友,江苏 ,258.0,234.0
mqc旗舰店,MQC新款小众口红女丝绒雾面哑光持久补水滋润平价适合学生不掉色,广东 ,69.0,47.0
kufire旗舰店,口红女礼盒装化妆品套装大牌正品全套盒唇釉唇彩哑光小众品牌小样,广东 ,108.0,3.0
浪淘品,正品CHANEL香奈儿狮子头系列口红277 237 58 132限量版山茶花627,上海,138.0,425.0
施华碧旗舰店,施华碧哑光唇釉丝绒雾面不掉色不沾杯镜面唇彩唇蜜女学生平价,广东 ,49.9,30.0
conandanube,Dior迪奥新款口红999哑光唇膏限量版740丝绒720套装礼盒,广东 ,348.0,188.0
dior迪奥官方旗舰店,【官方正品】全新Dior迪奥烈艳蓝金唇膏口红 新色丝绒999720,上海,350.0,35000.0
栀尚旗舰店,栀尚化学元素唇泥丝绒雾面哑光唇颊两用唇彩蜜唇釉学生款平价,广东 ,19.9,4160.0
perfectdiary旗舰店,完美日记小细跟口红礼盒3支装周迅同款哑光丝绒唇膏显白唇釉,广东 ,249.9,25000.0
美康粉黛旗舰店,美康粉黛颐和园口红持久保湿防水不易掉色西柚奶茶色正品学生款女,江苏 ,59.9,671.0
成收镛,现货 YSL圣罗兰唇釉口红奶茶色38 39 432 433 434 435 139 140,天津,248.0,166.0
faiccia旗舰店,FAICCIA霏汐猫咪唇泥丝绒雾面哑光唇釉学生款平价不掉色春泥,广东 ,19.8,177.0
小女人，大性格,玫瑰花礼盒Tom Ford/汤姆福特tf口红黑金唇膏07 08 15 16 80 511,广东 ,218.0,407.0
韩小主化妆品旗舰店,口红礼盒套装化妆品大牌正品全套故宫彩妆套盒中国风女生生日礼物,广东 ,98.0,31.0
kissme奇士美官方旗舰店,kissme小粉笔口红官方正品 小众变色唇膏不易沾杯烂番茄滋润持久,江苏 ,138.0,933.0
美康粉黛归真堂专卖店,美康粉黛口红女学生款平价小众品牌豆沙色小样大牌正品李佳琦推荐,江苏 ,25.9,990.0
优姿美妆,雅邦黑管口红滋润车厘子豆沙色平价小众品牌李佳琦女学生款,浙江 ,8.9,2158.0
radiorose化妆品旗舰店,【七夕礼物】迪奥曼尼大牌正品口红999哑光740礼盒套装520888,上海,138.0,378.0
sephora丝芙兰官方旗舰店,Givenchy/纪梵希小羊皮口红高定香榭天鹅绒唇膏304 306官方正品,上海,360.0,37.0
onefire万火旗舰店,口红故宫风礼盒装雕花唇彩唇釉套盒化妆品套装学生平价礼物送女友,广东 ,118.0,20.0
lazyfamily旗舰店,懒人家族 黑金唇釉女 丝绒雾面显白口红哑光持久唇蜜滋润丝滑唇彩,广东 ,199.0,23.0
kufire旗舰店,口红故宫风中国风雕花大牌正品礼盒套装彩妆化妆品生日礼物送女友,广东 ,149.0,7.0
darlynn旗舰店,名片唇釉正品小众品牌女夏天口红显白哑光平价学生款不掉色不沾杯,广东 ,19.9,470.0
josur玖瑟旗舰店,玖瑟空气唇釉丝绒雾面持久显白哑光唇泥口红小众品牌女学生款平价,广东 ,79.9,17.0
ayumiting,韩国新品 HOLIKA新款 HEART CRUSH 爱心空气感水光唇釉 08,上海,49.0,2266.0
天猫国际进口超市国内现货,【国内专柜】Gucci/古驰倾色绒雾口红25#208#500#505#哑光妆感,上海,329.0,25.0
周果果代购,Givenchy纪梵希迷你装无盒小样口红捡漏/专柜正品N37红丝绒试用装,广东 ,7.9,6500.0
